TimeStamp,ChargingStatus,CurrentLevel,_time
1665997121,1,93,2022-10-17 14:28:41+05:30
1665997120,1,93,2022-10-17 14:28:40+05:30
1665997119,1,93,2022-10-17 14:28:39+05:30
1665997118,1,93,2022-10-17 14:28:38+05:30
1665997117,1,93,2022-10-17 14:28:37+05:30
1665997116,1,93,2022-10-17 14:28:36+05:30
1665997115,1,93,2022-10-17 14:28:35+05:30
1665997114,1,93,2022-10-17 14:28:34+05:30
1665997113,1,93,2022-10-17 14:28:33+05:30
1665997112,1,93,2022-10-17 14:28:32+05:30
1665997111,1,93,2022-10-17 14:28:31+05:30
1665997110,1,93,2022-10-17 14:28:30+05:30
1665997109,1,93,2022-10-17 14:28:29+05:30
1665997108,1,93,2022-10-17 14:28:28+05:30
1665997107,1,93,2022-10-17 14:28:27+05:30
1665997106,1,93,2022-10-17 14:28:26+05:30
1665997105,1,93,2022-10-17 14:28:25+05:30
1665997104,1,93,2022-10-17 14:28:24+05:30
1665997103,1,93,2022-10-17 14:28:23+05:30
1665997102,1,93,2022-10-17 14:28:22+05:30
1665997101,1,93,2022-10-17 14:28:21+05:30
1665997099,1,94,2022-10-17 14:28:19+05:30
1665997098,1,94,2022-10-17 14:28:18+05:30
1665997097,1,94,2022-10-17 14:28:17+05:30
1665997096,1,94,2022-10-17 14:28:16+05:30
1665997095,1,94,2022-10-17 14:28:15+05:30
1665997094,1,94,2022-10-17 14:28:14+05:30
1665997093,1,94,2022-10-17 14:28:13+05:30
1665997092,1,94,2022-10-17 14:28:12+05:30
1665997091,1,94,2022-10-17 14:28:11+05:30
1665997090,1,94,2022-10-17 14:28:10+05:30
1665997089,1,94,2022-10-17 14:28:09+05:30
1665997088,1,94,2022-10-17 14:28:08+05:30
1665997087,1,94,2022-10-17 14:28:07+05:30
1665997086,1,94,2022-10-17 14:28:06+05:30
1665997085,1,94,2022-10-17 14:28:05+05:30
1665997084,1,94,2022-10-17 14:28:04+05:30
1665997083,1,94,2022-10-17 14:28:03+05:30
1665997082,1,94,2022-10-17 14:28:02+05:30
1665997081,1,94,2022-10-17 14:28:01+05:30
1665997080,1,94,2022-10-17 14:28:00+05:30
1665997079,1,94,2022-10-17 14:27:59+05:30
1665997078,1,94,2022-10-17 14:27:58+05:30
1665997077,1,94,2022-10-17 14:27:57+05:30
1665997076,1,94,2022-10-17 14:27:56+05:30
1665997075,1,94,2022-10-17 14:27:55+05:30
1665997074,1,94,2022-10-17 14:27:54+05:30
1665997073,1,94,2022-10-17 14:27:53+05:30
1665997072,1,94,2022-10-17 14:27:52+05:30
1665997071,1,94,2022-10-17 14:27:51+05:30
1665997070,1,94,2022-10-17 14:27:50+05:30
1665997069,1,94,2022-10-17 14:27:49+05:30
1665997068,1,94,2022-10-17 14:27:48+05:30
1665997067,1,94,2022-10-17 14:27:47+05:30
1665997066,1,94,2022-10-17 14:27:46+05:30
1665997065,1,94,2022-10-17 14:27:45+05:30
1665997064,1,94,2022-10-17 14:27:44+05:30
1665997063,1,94,2022-10-17 14:27:43+05:30
1665997062,1,94,2022-10-17 14:27:42+05:30
1665997061,1,94,2022-10-17 14:27:41+05:30
1665997060,1,94,2022-10-17 14:27:40+05:30
1665997059,1,94,2022-10-17 14:27:39+05:30
1665997058,1,94,2022-10-17 14:27:38+05:30
1665997057,1,94,2022-10-17 14:27:37+05:30
1665997055,1,94,2022-10-17 14:27:35+05:30
1665997054,1,94,2022-10-17 14:27:34+05:30
1665997053,1,94,2022-10-17 14:27:33+05:30
1665997052,1,94,2022-10-17 14:27:32+05:30
1665997051,1,94,2022-10-17 14:27:31+05:30
1665997050,1,94,2022-10-17 14:27:30+05:30
1665997049,1,94,2022-10-17 14:27:29+05:30
1665997048,1,94,2022-10-17 14:27:28+05:30
1665997047,1,94,2022-10-17 14:27:27+05:30
1665997046,1,94,2022-10-17 14:27:26+05:30
1665997045,1,94,2022-10-17 14:27:25+05:30
1665997044,1,94,2022-10-17 14:27:24+05:30
1665997043,1,94,2022-10-17 14:27:23+05:30
1665997042,1,94,2022-10-17 14:27:22+05:30
1665997041,1,94,2022-10-17 14:27:21+05:30
1665997040,1,94,2022-10-17 14:27:20+05:30
1665997039,1,94,2022-10-17 14:27:19+05:30
1665997038,1,94,2022-10-17 14:27:18+05:30
1665997037,1,94,2022-10-17 14:27:17+05:30
1665997036,1,94,2022-10-17 14:27:16+05:30
1665997035,1,94,2022-10-17 14:27:15+05:30
1665997034,1,94,2022-10-17 14:27:14+05:30
1665997033,1,94,2022-10-17 14:27:13+05:30
1665997032,1,94,2022-10-17 14:27:12+05:30
1665997031,1,94,2022-10-17 14:27:11+05:30
1665997030,1,94,2022-10-17 14:27:10+05:30
1665997029,1,94,2022-10-17 14:27:09+05:30
1665997028,1,94,2022-10-17 14:27:08+05:30
1665997027,1,94,2022-10-17 14:27:07+05:30
1665997026,1,94,2022-10-17 14:27:06+05:30
1665997025,1,94,2022-10-17 14:27:05+05:30
1665997024,1,94,2022-10-17 14:27:04+05:30
1665997023,1,94,2022-10-17 14:27:03+05:30
1665997022,1,94,2022-10-17 14:27:02+05:30
1665997021,1,94,2022-10-17 14:27:01+05:30
1665997020,1,94,2022-10-17 14:27:00+05:30
1665997019,1,94,2022-10-17 14:26:59+05:30
1665997018,1,94,2022-10-17 14:26:58+05:30
1665997017,1,94,2022-10-17 14:26:57+05:30
1665997016,1,94,2022-10-17 14:26:56+05:30
1665997015,1,94,2022-10-17 14:26:55+05:30
1665997014,1,94,2022-10-17 14:26:54+05:30
1665997013,1,94,2022-10-17 14:26:53+05:30
1665997011,1,94,2022-10-17 14:26:51+05:30
1665997010,1,94,2022-10-17 14:26:50+05:30
1665997009,1,94,2022-10-17 14:26:49+05:30
1665997008,1,94,2022-10-17 14:26:48+05:30
1665997007,1,94,2022-10-17 14:26:47+05:30
1665997006,1,94,2022-10-17 14:26:46+05:30
1665997005,1,94,2022-10-17 14:26:45+05:30
1665997004,1,94,2022-10-17 14:26:44+05:30
1665997003,1,94,2022-10-17 14:26:43+05:30
1665997002,1,94,2022-10-17 14:26:42+05:30
1665997001,1,94,2022-10-17 14:26:41+05:30
1665997000,1,94,2022-10-17 14:26:40+05:30
1665996999,1,94,2022-10-17 14:26:39+05:30
1665996998,1,94,2022-10-17 14:26:38+05:30
1665996997,1,94,2022-10-17 14:26:37+05:30
1665996996,1,94,2022-10-17 14:26:36+05:30
1665996995,1,94,2022-10-17 14:26:35+05:30
1665996994,1,94,2022-10-17 14:26:34+05:30
1665996993,1,94,2022-10-17 14:26:33+05:30
1665996992,1,94,2022-10-17 14:26:32+05:30
1665996991,1,94,2022-10-17 14:26:31+05:30
1665996990,1,94,2022-10-17 14:26:30+05:30
1665996989,1,94,2022-10-17 14:26:29+05:30
1665996988,1,94,2022-10-17 14:26:28+05:30
1665996987,1,94,2022-10-17 14:26:27+05:30
1665996986,1,94,2022-10-17 14:26:26+05:30
1665996985,1,94,2022-10-17 14:26:25+05:30
1665996984,1,94,2022-10-17 14:26:24+05:30
1665996983,1,94,2022-10-17 14:26:23+05:30
1665996982,1,94,2022-10-17 14:26:22+05:30
1665996981,1,94,2022-10-17 14:26:21+05:30
1665996980,1,94,2022-10-17 14:26:20+05:30
1665996979,1,94,2022-10-17 14:26:19+05:30
1665996978,1,94,2022-10-17 14:26:18+05:30
1665996977,1,94,2022-10-17 14:26:17+05:30
1665996976,1,94,2022-10-17 14:26:16+05:30
1665996975,1,94,2022-10-17 14:26:15+05:30
1665996974,1,94,2022-10-17 14:26:14+05:30
1665996973,1,94,2022-10-17 14:26:13+05:30
1665996972,1,94,2022-10-17 14:26:12+05:30
1665996971,1,94,2022-10-17 14:26:11+05:30
1665996970,1,94,2022-10-17 14:26:10+05:30
1665996969,1,94,2022-10-17 14:26:09+05:30
1665996968,1,94,2022-10-17 14:26:08+05:30
1665996967,1,94,2022-10-17 14:26:07+05:30
1665996965,1,94,2022-10-17 14:26:05+05:30
1665996964,1,94,2022-10-17 14:26:04+05:30
1665996963,1,94,2022-10-17 14:26:03+05:30
1665996962,1,94,2022-10-17 14:26:02+05:30
1665996961,1,94,2022-10-17 14:26:01+05:30
1665996960,1,94,2022-10-17 14:26:00+05:30
1665996959,1,94,2022-10-17 14:25:59+05:30
1665996958,1,94,2022-10-17 14:25:58+05:30
1665996957,1,94,2022-10-17 14:25:57+05:30
1665996956,1,94,2022-10-17 14:25:56+05:30
1665996955,1,94,2022-10-17 14:25:55+05:30
1665996954,1,94,2022-10-17 14:25:54+05:30
1665996953,1,94,2022-10-17 14:25:53+05:30
1665996952,1,94,2022-10-17 14:25:52+05:30
1665996951,1,94,2022-10-17 14:25:51+05:30
1665996950,1,94,2022-10-17 14:25:50+05:30
1665996949,1,94,2022-10-17 14:25:49+05:30
1665996948,1,94,2022-10-17 14:25:48+05:30
1665996947,1,94,2022-10-17 14:25:47+05:30
1665996946,1,94,2022-10-17 14:25:46+05:30
1665996945,1,94,2022-10-17 14:25:45+05:30
1665996944,1,94,2022-10-17 14:25:44+05:30
1665996943,1,94,2022-10-17 14:25:43+05:30
1665996942,1,94,2022-10-17 14:25:42+05:30
1665996941,1,94,2022-10-17 14:25:41+05:30
1665996940,1,94,2022-10-17 14:25:40+05:30
1665996939,1,94,2022-10-17 14:25:39+05:30
1665996938,1,94,2022-10-17 14:25:38+05:30
1665996937,1,94,2022-10-17 14:25:37+05:30
1665996936,1,94,2022-10-17 14:25:36+05:30
1665996935,1,94,2022-10-17 14:25:35+05:30
1665996934,1,94,2022-10-17 14:25:34+05:30
1665996933,1,94,2022-10-17 14:25:33+05:30
1665996932,1,94,2022-10-17 14:25:32+05:30
1665996931,1,94,2022-10-17 14:25:31+05:30
1665996930,1,94,2022-10-17 14:25:30+05:30
1665996929,1,94,2022-10-17 14:25:29+05:30
1665996928,1,94,2022-10-17 14:25:28+05:30
1665996927,1,94,2022-10-17 14:25:27+05:30
1665996926,1,94,2022-10-17 14:25:26+05:30
1665996925,1,94,2022-10-17 14:25:25+05:30
1665996924,1,94,2022-10-17 14:25:24+05:30
1665996923,1,94,2022-10-17 14:25:23+05:30
1665996922,1,94,2022-10-17 14:25:22+05:30
1665996920,1,94,2022-10-17 14:25:20+05:30
1665996919,1,94,2022-10-17 14:25:19+05:30
1665996918,1,94,2022-10-17 14:25:18+05:30
1665996917,1,94,2022-10-17 14:25:17+05:30
1665996916,1,94,2022-10-17 14:25:16+05:30
1665996915,1,94,2022-10-17 14:25:15+05:30
1665996914,1,94,2022-10-17 14:25:14+05:30
1665996913,1,94,2022-10-17 14:25:13+05:30
1665996912,1,94,2022-10-17 14:25:12+05:30
1665996911,1,94,2022-10-17 14:25:11+05:30
1665996910,1,94,2022-10-17 14:25:10+05:30
1665996909,1,94,2022-10-17 14:25:09+05:30
1665996908,1,94,2022-10-17 14:25:08+05:30
1665996907,1,94,2022-10-17 14:25:07+05:30
1665996906,1,94,2022-10-17 14:25:06+05:30
1665996905,1,94,2022-10-17 14:25:05+05:30
1665996904,1,94,2022-10-17 14:25:04+05:30
1665996903,1,94,2022-10-17 14:25:03+05:30
1665996902,1,94,2022-10-17 14:25:02+05:30
1665996901,1,94,2022-10-17 14:25:01+05:30
1665996900,1,94,2022-10-17 14:25:00+05:30
1665996899,1,94,2022-10-17 14:24:59+05:30
1665996898,1,94,2022-10-17 14:24:58+05:30
1665996897,1,94,2022-10-17 14:24:57+05:30
1665996896,1,94,2022-10-17 14:24:56+05:30
1665996895,1,94,2022-10-17 14:24:55+05:30
1665996894,1,94,2022-10-17 14:24:54+05:30
1665996893,1,94,2022-10-17 14:24:53+05:30
1665996892,1,94,2022-10-17 14:24:52+05:30
1665996891,1,94,2022-10-17 14:24:51+05:30
1665996890,1,94,2022-10-17 14:24:50+05:30
1665996889,1,94,2022-10-17 14:24:49+05:30
1665996888,1,94,2022-10-17 14:24:48+05:30
1665996887,1,94,2022-10-17 14:24:47+05:30
1665996886,1,94,2022-10-17 14:24:46+05:30
1665996885,1,94,2022-10-17 14:24:45+05:30
1665996884,1,94,2022-10-17 14:24:44+05:30
1665996883,1,94,2022-10-17 14:24:43+05:30
1665996882,1,94,2022-10-17 14:24:42+05:30
1665996881,1,94,2022-10-17 14:24:41+05:30
1665996880,1,94,2022-10-17 14:24:40+05:30
1665996879,1,94,2022-10-17 14:24:39+05:30
1665996878,1,94,2022-10-17 14:24:38+05:30
1665996877,1,94,2022-10-17 14:24:37+05:30
1665996876,1,94,2022-10-17 14:24:36+05:30
1665996875,1,94,2022-10-17 14:24:35+05:30
1665996873,1,94,2022-10-17 14:24:33+05:30
1665996872,1,94,2022-10-17 14:24:32+05:30
1665996871,1,94,2022-10-17 14:24:31+05:30
1665996870,1,94,2022-10-17 14:24:30+05:30
1665996869,1,94,2022-10-17 14:24:29+05:30
1665996868,1,94,2022-10-17 14:24:28+05:30
1665996867,1,94,2022-10-17 14:24:27+05:30
1665996866,1,94,2022-10-17 14:24:26+05:30
1665996865,1,94,2022-10-17 14:24:25+05:30
1665996864,1,94,2022-10-17 14:24:24+05:30
1665996863,1,94,2022-10-17 14:24:23+05:30
1665996862,1,94,2022-10-17 14:24:22+05:30
1665996861,1,94,2022-10-17 14:24:21+05:30
1665996860,1,94,2022-10-17 14:24:20+05:30
1665996859,1,94,2022-10-17 14:24:19+05:30
1665996858,1,94,2022-10-17 14:24:18+05:30
1665996857,1,94,2022-10-17 14:24:17+05:30
1665996856,1,94,2022-10-17 14:24:16+05:30
1665996855,1,94,2022-10-17 14:24:15+05:30
1665996854,1,94,2022-10-17 14:24:14+05:30
1665996853,1,94,2022-10-17 14:24:13+05:30
1665996852,1,94,2022-10-17 14:24:12+05:30
1665996851,1,94,2022-10-17 14:24:11+05:30
1665996850,1,94,2022-10-17 14:24:10+05:30
1665996849,1,94,2022-10-17 14:24:09+05:30
1665996848,1,94,2022-10-17 14:24:08+05:30
1665996847,1,94,2022-10-17 14:24:07+05:30
1665996846,1,94,2022-10-17 14:24:06+05:30
1665996845,1,94,2022-10-17 14:24:05+05:30
1665996844,1,94,2022-10-17 14:24:04+05:30
1665996843,1,94,2022-10-17 14:24:03+05:30
1665996842,1,94,2022-10-17 14:24:02+05:30
1665996841,1,94,2022-10-17 14:24:01+05:30
1665996840,1,94,2022-10-17 14:24:00+05:30
1665996839,1,94,2022-10-17 14:23:59+05:30
1665996838,1,94,2022-10-17 14:23:58+05:30
1665996837,1,94,2022-10-17 14:23:57+05:30
1665996836,1,94,2022-10-17 14:23:56+05:30
1665996835,1,94,2022-10-17 14:23:55+05:30
1665996834,1,94,2022-10-17 14:23:54+05:30
1665996833,1,94,2022-10-17 14:23:53+05:30
1665996832,1,94,2022-10-17 14:23:52+05:30
1665996831,1,94,2022-10-17 14:23:51+05:30
1665996829,1,94,2022-10-17 14:23:49+05:30
1665996828,1,94,2022-10-17 14:23:48+05:30
1665996827,1,94,2022-10-17 14:23:47+05:30
1665996826,1,94,2022-10-17 14:23:46+05:30
1665996825,1,94,2022-10-17 14:23:45+05:30
1665996824,1,94,2022-10-17 14:23:44+05:30
1665996823,1,94,2022-10-17 14:23:43+05:30
1665996822,1,94,2022-10-17 14:23:42+05:30
1665996821,1,94,2022-10-17 14:23:41+05:30
1665996820,1,94,2022-10-17 14:23:40+05:30
1665996819,1,94,2022-10-17 14:23:39+05:30
1665996818,1,94,2022-10-17 14:23:38+05:30
1665996817,1,94,2022-10-17 14:23:37+05:30
1665996816,1,94,2022-10-17 14:23:36+05:30
1665996815,1,94,2022-10-17 14:23:35+05:30
1665996814,1,94,2022-10-17 14:23:34+05:30
1665996813,1,94,2022-10-17 14:23:33+05:30
1665996812,1,94,2022-10-17 14:23:32+05:30
1665996811,1,94,2022-10-17 14:23:31+05:30
1665996810,1,94,2022-10-17 14:23:30+05:30
1665996809,1,94,2022-10-17 14:23:29+05:30
1665996808,1,94,2022-10-17 14:23:28+05:30
1665996807,1,94,2022-10-17 14:23:27+05:30
1665996806,1,94,2022-10-17 14:23:26+05:30
1665996805,1,94,2022-10-17 14:23:25+05:30
1665996804,1,94,2022-10-17 14:23:24+05:30
1665996803,1,94,2022-10-17 14:23:23+05:30
1665996802,1,94,2022-10-17 14:23:22+05:30
1665996801,1,94,2022-10-17 14:23:21+05:30
1665996800,1,94,2022-10-17 14:23:20+05:30
1665996799,1,94,2022-10-17 14:23:19+05:30
1665996798,1,94,2022-10-17 14:23:18+05:30
1665996797,1,94,2022-10-17 14:23:17+05:30
1665996796,1,94,2022-10-17 14:23:16+05:30
1665996795,1,94,2022-10-17 14:23:15+05:30
1665996794,1,94,2022-10-17 14:23:14+05:30
1665996793,1,94,2022-10-17 14:23:13+05:30
1665996792,1,94,2022-10-17 14:23:12+05:30
1665996791,1,94,2022-10-17 14:23:11+05:30
1665996790,1,94,2022-10-17 14:23:10+05:30
1665996789,1,94,2022-10-17 14:23:09+05:30
1665996788,1,95,2022-10-17 14:23:08+05:30
1665996787,1,95,2022-10-17 14:23:07+05:30
1665996786,1,95,2022-10-17 14:23:06+05:30
1665996785,1,95,2022-10-17 14:23:05+05:30
1665996783,1,95,2022-10-17 14:23:03+05:30
1665996782,1,95,2022-10-17 14:23:02+05:30
1665996781,1,95,2022-10-17 14:23:01+05:30
1665996780,1,95,2022-10-17 14:23:00+05:30
1665996779,1,95,2022-10-17 14:22:59+05:30
1665996778,1,95,2022-10-17 14:22:58+05:30
1665996777,1,95,2022-10-17 14:22:57+05:30
1665996776,1,95,2022-10-17 14:22:56+05:30
1665996775,1,95,2022-10-17 14:22:55+05:30
1665996774,1,95,2022-10-17 14:22:54+05:30
1665996773,1,95,2022-10-17 14:22:53+05:30
1665996772,1,95,2022-10-17 14:22:52+05:30
1665996771,1,95,2022-10-17 14:22:51+05:30
1665996770,1,95,2022-10-17 14:22:50+05:30
1665996769,1,95,2022-10-17 14:22:49+05:30
1665996768,1,95,2022-10-17 14:22:48+05:30
1665996767,1,95,2022-10-17 14:22:47+05:30
1665996766,1,95,2022-10-17 14:22:46+05:30
1665996765,1,95,2022-10-17 14:22:45+05:30
1665996764,1,95,2022-10-17 14:22:44+05:30
1665996763,1,95,2022-10-17 14:22:43+05:30
1665996762,1,95,2022-10-17 14:22:42+05:30
1665996761,1,95,2022-10-17 14:22:41+05:30
1665996760,1,95,2022-10-17 14:22:40+05:30
1665996759,1,95,2022-10-17 14:22:39+05:30
1665996758,1,95,2022-10-17 14:22:38+05:30
1665996757,1,95,2022-10-17 14:22:37+05:30
1665996756,1,95,2022-10-17 14:22:36+05:30
1665996755,1,95,2022-10-17 14:22:35+05:30
1665996754,1,95,2022-10-17 14:22:34+05:30
1665996753,1,95,2022-10-17 14:22:33+05:30
1665996752,1,95,2022-10-17 14:22:32+05:30
1665996751,1,95,2022-10-17 14:22:31+05:30
1665996750,1,95,2022-10-17 14:22:30+05:30
1665996749,1,95,2022-10-17 14:22:29+05:30
1665996748,1,95,2022-10-17 14:22:28+05:30
1665996747,1,95,2022-10-17 14:22:27+05:30
1665996746,1,95,2022-10-17 14:22:26+05:30
1665996745,1,95,2022-10-17 14:22:25+05:30
1665996744,1,95,2022-10-17 14:22:24+05:30
1665996743,1,95,2022-10-17 14:22:23+05:30
1665996742,1,95,2022-10-17 14:22:22+05:30
1665996741,1,95,2022-10-17 14:22:21+05:30
1665996740,1,95,2022-10-17 14:22:20+05:30
1665996739,1,95,2022-10-17 14:22:19+05:30
1665996738,1,95,2022-10-17 14:22:18+05:30
1665996736,1,95,2022-10-17 14:22:16+05:30
1665996735,1,95,2022-10-17 14:22:15+05:30
1665996734,1,95,2022-10-17 14:22:14+05:30
1665996733,1,95,2022-10-17 14:22:13+05:30
1665996732,1,95,2022-10-17 14:22:12+05:30
1665996731,1,95,2022-10-17 14:22:11+05:30
1665996730,1,95,2022-10-17 14:22:10+05:30
1665996729,1,95,2022-10-17 14:22:09+05:30
1665996728,1,95,2022-10-17 14:22:08+05:30
1665996727,1,95,2022-10-17 14:22:07+05:30
1665996726,1,95,2022-10-17 14:22:06+05:30
1665996725,1,95,2022-10-17 14:22:05+05:30
1665996724,1,95,2022-10-17 14:22:04+05:30
1665996723,1,95,2022-10-17 14:22:03+05:30
1665996722,1,95,2022-10-17 14:22:02+05:30
1665996721,1,95,2022-10-17 14:22:01+05:30
1665996720,1,95,2022-10-17 14:22:00+05:30
1665996719,1,95,2022-10-17 14:21:59+05:30
1665996718,1,95,2022-10-17 14:21:58+05:30
1665996717,1,95,2022-10-17 14:21:57+05:30
1665996716,1,95,2022-10-17 14:21:56+05:30
1665996715,1,95,2022-10-17 14:21:55+05:30
1665996714,1,95,2022-10-17 14:21:54+05:30
1665996713,1,95,2022-10-17 14:21:53+05:30
1665996712,1,95,2022-10-17 14:21:52+05:30
1665996711,1,95,2022-10-17 14:21:51+05:30
1665996710,1,95,2022-10-17 14:21:50+05:30
1665996709,1,95,2022-10-17 14:21:49+05:30
1665996708,1,95,2022-10-17 14:21:48+05:30
1665996707,1,95,2022-10-17 14:21:47+05:30
1665996706,1,95,2022-10-17 14:21:46+05:30
1665996705,1,95,2022-10-17 14:21:45+05:30
1665996704,1,95,2022-10-17 14:21:44+05:30
1665996703,1,95,2022-10-17 14:21:43+05:30
1665996702,1,95,2022-10-17 14:21:42+05:30
1665996701,1,95,2022-10-17 14:21:41+05:30
1665996700,1,95,2022-10-17 14:21:40+05:30
1665996699,1,95,2022-10-17 14:21:39+05:30
1665996698,1,95,2022-10-17 14:21:38+05:30
1665996697,1,95,2022-10-17 14:21:37+05:30
1665996696,1,95,2022-10-17 14:21:36+05:30
1665996695,1,95,2022-10-17 14:21:35+05:30
1665996694,1,95,2022-10-17 14:21:34+05:30
1665996693,1,95,2022-10-17 14:21:33+05:30
1665996692,1,95,2022-10-17 14:21:32+05:30
1665996691,1,95,2022-10-17 14:21:31+05:30
1665996689,1,95,2022-10-17 14:21:29+05:30
1665996688,1,95,2022-10-17 14:21:28+05:30
1665996687,1,95,2022-10-17 14:21:27+05:30
1665996686,1,95,2022-10-17 14:21:26+05:30
1665996685,1,95,2022-10-17 14:21:25+05:30
1665996684,1,95,2022-10-17 14:21:24+05:30
1665996683,1,95,2022-10-17 14:21:23+05:30
1665996682,1,95,2022-10-17 14:21:22+05:30
1665996681,1,95,2022-10-17 14:21:21+05:30
1665996680,1,95,2022-10-17 14:21:20+05:30
1665996679,1,95,2022-10-17 14:21:19+05:30
1665996678,1,95,2022-10-17 14:21:18+05:30
1665996677,1,95,2022-10-17 14:21:17+05:30
1665996676,1,95,2022-10-17 14:21:16+05:30
1665996675,1,95,2022-10-17 14:21:15+05:30
1665996674,1,95,2022-10-17 14:21:14+05:30
1665996673,1,95,2022-10-17 14:21:13+05:30
1665996672,1,95,2022-10-17 14:21:12+05:30
1665996671,1,95,2022-10-17 14:21:11+05:30
1665996670,1,95,2022-10-17 14:21:10+05:30
1665996669,1,95,2022-10-17 14:21:09+05:30
1665996668,1,95,2022-10-17 14:21:08+05:30
1665996667,1,95,2022-10-17 14:21:07+05:30
1665996666,1,95,2022-10-17 14:21:06+05:30
1665996665,1,95,2022-10-17 14:21:05+05:30
1665996664,1,95,2022-10-17 14:21:04+05:30
1665996663,1,95,2022-10-17 14:21:03+05:30
1665996662,1,95,2022-10-17 14:21:02+05:30
1665996661,1,95,2022-10-17 14:21:01+05:30
1665996660,1,95,2022-10-17 14:21:00+05:30
1665996659,1,95,2022-10-17 14:20:59+05:30
1665996658,1,95,2022-10-17 14:20:58+05:30
1665996657,1,95,2022-10-17 14:20:57+05:30
1665996656,1,95,2022-10-17 14:20:56+05:30
1665996655,1,95,2022-10-17 14:20:55+05:30
1665996654,1,95,2022-10-17 14:20:54+05:30
1665996653,1,95,2022-10-17 14:20:53+05:30
1665996652,1,95,2022-10-17 14:20:52+05:30
1665996651,1,95,2022-10-17 14:20:51+05:30
1665996650,1,95,2022-10-17 14:20:50+05:30
1665996649,1,95,2022-10-17 14:20:49+05:30
1665996648,1,95,2022-10-17 14:20:48+05:30
1665996647,1,95,2022-10-17 14:20:47+05:30
1665996646,1,95,2022-10-17 14:20:46+05:30
1665996644,1,95,2022-10-17 14:20:44+05:30
1665996643,1,95,2022-10-17 14:20:43+05:30
1665996642,1,95,2022-10-17 14:20:42+05:30
1665996641,1,95,2022-10-17 14:20:41+05:30
1665996640,1,95,2022-10-17 14:20:40+05:30
1665996639,1,95,2022-10-17 14:20:39+05:30
1665996638,1,95,2022-10-17 14:20:38+05:30
1665996637,1,95,2022-10-17 14:20:37+05:30
1665996636,1,95,2022-10-17 14:20:36+05:30
1665996635,1,95,2022-10-17 14:20:35+05:30
1665996634,1,95,2022-10-17 14:20:34+05:30
1665996633,1,95,2022-10-17 14:20:33+05:30
1665996632,1,95,2022-10-17 14:20:32+05:30
1665996631,1,95,2022-10-17 14:20:31+05:30
1665996630,1,95,2022-10-17 14:20:30+05:30
1665996629,1,95,2022-10-17 14:20:29+05:30
1665996628,1,95,2022-10-17 14:20:28+05:30
1665996627,1,95,2022-10-17 14:20:27+05:30
1665996626,1,95,2022-10-17 14:20:26+05:30
1665996625,1,95,2022-10-17 14:20:25+05:30
1665996624,1,95,2022-10-17 14:20:24+05:30
1665996623,1,95,2022-10-17 14:20:23+05:30
1665996622,1,95,2022-10-17 14:20:22+05:30
1665996621,1,95,2022-10-17 14:20:21+05:30
1665996620,1,95,2022-10-17 14:20:20+05:30
1665996619,1,95,2022-10-17 14:20:19+05:30
1665996618,1,95,2022-10-17 14:20:18+05:30
1665996617,1,95,2022-10-17 14:20:17+05:30
1665996616,1,95,2022-10-17 14:20:16+05:30
1665996615,1,95,2022-10-17 14:20:15+05:30
1665996614,1,95,2022-10-17 14:20:14+05:30
1665996613,1,95,2022-10-17 14:20:13+05:30
1665996612,1,95,2022-10-17 14:20:12+05:30
1665996611,1,95,2022-10-17 14:20:11+05:30
1665996610,1,95,2022-10-17 14:20:10+05:30
1665996609,1,95,2022-10-17 14:20:09+05:30
1665996608,1,95,2022-10-17 14:20:08+05:30
1665996607,1,95,2022-10-17 14:20:07+05:30
1665996606,1,95,2022-10-17 14:20:06+05:30
1665996605,1,95,2022-10-17 14:20:05+05:30
1665996604,1,95,2022-10-17 14:20:04+05:30
1665996603,1,95,2022-10-17 14:20:03+05:30
1665996602,1,95,2022-10-17 14:20:02+05:30
1665996601,1,95,2022-10-17 14:20:01+05:30
1665996600,1,95,2022-10-17 14:20:00+05:30
1665996598,1,95,2022-10-17 14:19:58+05:30
1665996597,1,95,2022-10-17 14:19:57+05:30
1665996596,1,95,2022-10-17 14:19:56+05:30
1665996595,1,95,2022-10-17 14:19:55+05:30
1665996594,1,95,2022-10-17 14:19:54+05:30
1665996593,1,95,2022-10-17 14:19:53+05:30
1665996592,1,95,2022-10-17 14:19:52+05:30
1665996591,1,95,2022-10-17 14:19:51+05:30
1665996590,1,95,2022-10-17 14:19:50+05:30
1665996589,1,95,2022-10-17 14:19:49+05:30
1665996588,1,95,2022-10-17 14:19:48+05:30
1665996587,1,95,2022-10-17 14:19:47+05:30
1665996586,1,95,2022-10-17 14:19:46+05:30
1665996585,1,95,2022-10-17 14:19:45+05:30
1665996584,1,95,2022-10-17 14:19:44+05:30
1665996583,1,95,2022-10-17 14:19:43+05:30
1665996582,1,95,2022-10-17 14:19:42+05:30
1665996581,1,95,2022-10-17 14:19:41+05:30
1665996580,1,95,2022-10-17 14:19:40+05:30
1665996579,1,95,2022-10-17 14:19:39+05:30
1665996578,1,95,2022-10-17 14:19:38+05:30
1665996577,1,95,2022-10-17 14:19:37+05:30
1665996576,1,95,2022-10-17 14:19:36+05:30
1665996575,1,95,2022-10-17 14:19:35+05:30
1665996574,1,95,2022-10-17 14:19:34+05:30
1665996573,1,95,2022-10-17 14:19:33+05:30
